budget,static_frontier_quality,learned_router_quality,oracle_quality,router_feasible,oracle_feasible,static_feasible,oracle_cost,router_realized_cost,static_expected_cost,oracle_method,oracle_lp_quality,router_vs_static_gap,oracle_vs_router_gap,fraction_of_available_routing_value_captured
0.005915700000000001,,,0.29987473470794024,False,True,False,0.005915700000000001,,,approx,0.29987473470794024,,,
0.01438011,0.3526780691256272,,0.47408511915664614,False,True,True,0.01438011,,0.008267999999999998,approx,0.474085119156646,,,
0.02130832,0.3526780691256272,,0.47408511915664614,False,True,True,0.01438011,,0.008267999999999998,approx,0.474085119156646,,,
0.03670094,0.3526780691256272,,0.47408511915664614,False,True,True,0.01438011,,0.008267999999999998,approx,0.474085119156646,,,
0.052093560000000004,0.3526780691256272,,0.47408511915664614,False,True,True,0.01438011,,0.008267999999999998,approx,0.474085119156646,,,
0.06748617999999999,0.3526780691256272,,0.47408511915664614,False,True,True,0.01438011,,0.008267999999999998,approx,0.474085119156646,,,
0.08287879999999999,0.3526780691256272,,0.47408511915664614,False,True,True,0.01438011,,0.008267999999999998,approx,0.474085119156646,,,
0.09827142,0.3526780691256272,,0.47408511915664614,False,True,True,0.01438011,,0.008267999999999998,approx,0.474085119156646,,,
0.11366404,0.3526780691256272,,0.47408511915664614,False,True,True,0.01438011,,0.008267999999999998,approx,0.474085119156646,,,
0.12905666,0.3526780691256272,,0.47408511915664614,False,True,True,0.01438011,,0.008267999999999998,approx,0.474085119156646,,,
