budget,static_frontier_quality,learned_router_quality,oracle_quality,router_feasible,oracle_feasible,static_feasible,oracle_cost,router_realized_cost,static_expected_cost,oracle_method,oracle_lp_quality,router_vs_static_gap,oracle_vs_router_gap,fraction_of_available_routing_value_captured
0.01102255,,,0.34375,False,True,False,0.01102255,,,approx,0.34375,,,
0.051654620000000005,0.3576733379813289,,0.645,False,True,True,0.051654620000000005,,0.051654620000000005,approx,0.645,,,
0.12177921250000001,0.38390986384123893,,0.645,False,True,True,0.051654620000000005,,0.1217792125,approx,0.645,,,
0.232535875,0.4253485365841654,,0.645,False,True,True,0.051654620000000005,,0.232535875,approx,0.645,,,
0.34329253750000005,0.46375,,0.645,False,True,True,0.051654620000000005,,0.33517473000000014,approx,0.645,,,
0.45404920000000004,0.46375,,0.645,False,True,True,0.051654620000000005,,0.33517473000000014,approx,0.645,,,
0.5648058625,0.46375,,0.645,False,True,True,0.051654620000000005,,0.33517473000000014,approx,0.645,,,
0.675562525,0.46375,,0.645,False,True,True,0.051654620000000005,,0.33517473000000014,approx,0.645,,,
0.7863191875,0.46375,,0.645,False,True,True,0.051654620000000005,,0.33517473000000014,approx,0.645,,,
0.89707585,0.46375,,0.645,False,True,True,0.051654620000000005,,0.33517473000000014,approx,0.645,,,
