budget,static_frontier_quality,learned_router_quality,oracle_quality,router_feasible,oracle_feasible,static_feasible,oracle_cost,router_realized_cost,static_expected_cost,oracle_method,oracle_lp_quality,router_vs_static_gap,oracle_vs_router_gap,fraction_of_available_routing_value_captured
0.005353500000000001,,,0.5816023738872403,False,True,False,0.005353500000000001,,,approx,0.5816023738872403,,,
0.01153739,0.6621133269861816,,0.8931750741839762,False,True,True,0.01153739,,0.01153739,approx,0.8931750741839762,,,
0.02134766,0.7123468849933936,,0.8931750741839762,False,True,True,0.01153739,,0.02134766,approx,0.8931750741839762,,,
0.03734182,0.7193089016179257,,0.8931750741839762,False,True,True,0.01153739,,0.03734182,approx,0.8931750741839762,,,
0.053335980000000005,0.7262709182424579,,0.8931750741839762,False,True,True,0.01153739,,0.053335980000000005,approx,0.8931750741839762,,,
0.06933014,0.73323293486699,,0.8931750741839762,False,True,True,0.01153739,,0.06933014,approx,0.8931750741839762,,,
0.0853243,0.7359050445103857,,0.8931750741839762,False,True,True,0.01153739,,0.07546890000000005,approx,0.8931750741839762,,,
0.10131846,0.7359050445103857,,0.8931750741839762,False,True,True,0.01153739,,0.07546890000000005,approx,0.8931750741839762,,,
0.11731261999999999,0.7359050445103857,,0.8931750741839762,False,True,True,0.01153739,,0.07546890000000005,approx,0.8931750741839762,,,
0.13330678,0.7359050445103857,,0.8931750741839762,False,True,True,0.01153739,,0.07546890000000005,approx,0.8931750741839762,,,
