budget,static_frontier_quality,learned_router_quality,oracle_quality,router_feasible,oracle_feasible,static_feasible,oracle_cost,router_realized_cost,static_expected_cost,oracle_method,oracle_lp_quality,router_vs_static_gap,oracle_vs_router_gap,fraction_of_available_routing_value_captured
0.0047872,0.715,,0.715,False,True,True,0.0047872,,0.004787200000000002,approx,0.715,,,
0.007754330000000001,0.7861382744070071,,0.9775,False,True,True,0.007754330000000001,,0.00775433,approx,0.9775,,,
0.0386607575,0.8445584966189753,,0.9775,False,True,True,0.007754330000000001,,0.0386607575,approx,0.9775,,,
0.072534315,0.8643599724836262,,0.9775,False,True,True,0.007754330000000001,,0.072534315,approx,0.9775,,,
0.1064078725,0.8725,,0.9775,False,True,True,0.007754330000000001,,0.08645911999999999,approx,0.9775,,,
0.14028142999999998,0.8725,,0.9775,False,True,True,0.007754330000000001,,0.08645911999999999,approx,0.9775,,,
0.17415498749999997,0.8725,,0.9775,False,True,True,0.007754330000000001,,0.08645911999999999,approx,0.9775,,,
0.20802854499999998,0.8725,,0.9775,False,True,True,0.007754330000000001,,0.08645911999999999,approx,0.9775,,,
0.2419021025,0.8725,,0.9775,False,True,True,0.007754330000000001,,0.08645911999999999,approx,0.9775,,,
0.27577566,0.8725,,0.9775,False,True,True,0.007754330000000001,,0.08645911999999999,approx,0.9775,,,
